mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts
0,5,3,0.04700000000000004,-2,-3,-0.08400000000000002,-5,-2,-0.15600000000000003,3,0,3,8,-4,0,3,2,3
0,-2,-1,-0.01799999999999996,-4,-14,0.0,14,15,0.19000000000000006,3,7,10,1,3,-3,1,-7,6
0,1,-13,0.08400000000000002,3,3,0.08799999999999997,4,6,-0.039999999999999925,-4,8,4,5,-5,3,9,-5,9
0,3,5,0.009000000000000008,0,1,-0.013999999999999957,0,0,0.0,2,6,8,-8,2,4,0,2,6
0,5,20,-0.056999999999999995,-5,-9,-0.08600000000000002,-1,-4,0.08299999999999996,9,-2,7,7,3,-3,-6,-2,4
0,7,3,0.07200000000000001,3,-4,0.194,9,5,0.24599999999999989,0,9,9,7,8,1,-7,0,26
0,-4,-12,0.030999999999999917,2,1,0.08799999999999997,11,12,0.03799999999999992,-5,1,-4,0,-2,4,1,-6,5
0,-1,2,-0.022999999999999965,-1,4,-0.10899999999999999,4,6,-0.05300000000000005,5,1,6,0,-2,-2,-3,5,1
0,8,-13,0.16299999999999998,8,5,0.23299999999999998,8,5,0.20299999999999996,-10,13,3,19,1,8,-3,-4,32
0,-3,-14,0.04299999999999998,5,5,0.147,6,3,0.20599999999999996,-12,-1,-13,2,3,-1,-2,-5,5
0,2,11,-0.03899999999999998,4,14,-0.11499999999999999,-1,-2,0.02199999999999991,14,6,20,-2,-1,-1,1,-3,7
0,11,3,0.119,-6,-15,-0.02100000000000002,4,5,0.029999999999999916,2,7,9,1,5,0,-7,-2,20
0,-6,-23,0.04700000000000004,-2,-7,-0.0,16,14,0.19700000000000006,-10,6,-4,-3,2,-1,6,-5,2
0,5,11,-0.0040000000000000036,-1,-3,0.006000000000000005,5,9,-0.11899999999999988,8,3,11,13,4,1,-4,0,14
0,7,-1,0.08199999999999996,4,-3,0.204,-12,-17,-0.010000000000000009,-6,3,-3,5,-3,2,2,12,6
0,4,4,0.026000000000000023,1,2,0.015000000000000013,-3,-10,0.20000000000000007,5,6,11,0,-4,-1,4,0,6
0,16,19,0.10300000000000004,9,9,0.24700000000000005,-17,-24,0.1379999999999999,6,7,13,16,0,5,-1,9,24
0,0,-8,0.043999999999999984,6,4,0.16100000000000003,8,11,0.04400000000000004,1,0,1,6,-2,0,0,-4,14
0,9,1,0.10199999999999998,3,0,0.21399999999999997,-5,-7,0.03600000000000003,0,8,8,13,1,5,2,5,16
0,2,-5,0.057999999999999996,-1,-3,0.010000000000000009,10,22,-0.22699999999999998,1,-2,-1,0,0,3,-4,-8,13
0,8,21,-0.016000000000000014,2,8,-0.013999999999999957,-3,-4,0.0050000000000000044,8,-7,1,-9,6,-3,-11,8,15
0,2,-3,0.04099999999999998,-4,-10,-0.04199999999999998,7,2,0.21199999999999997,-3,1,-2,4,6,3,-2,-3,7
0,10,0,0.127,7,6,0.18799999999999994,-4,-5,0.029000000000000026,-3,7,4,8,2,-1,-2,2,23
0,0,1,-0.006000000000000005,-1,1,-0.068,7,10,-0.007999999999999896,4,5,9,-7,-1,2,0,-9,6
0,3,8,-0.010000000000000009,1,2,0.014000000000000012,-3,-5,0.026000000000000023,6,6,12,12,-2,-9,5,1,4
0,-4,-10,0.0050000000000000044,-2,-3,-0.05499999999999999,11,14,0.07100000000000006,-7,-2,-9,1,0,-2,-3,-7,1
0,0,0,-0.0,6,4,0.18499999999999994,1,8,-0.2749999999999999,3,1,4,-6,-3,-3,1,-5,7
0,3,-5,0.063,0,-3,0.04699999999999993,3,2,0.049000000000000044,-6,9,3,2,2,1,-2,-4,9
0,-1,-15,0.07300000000000006,5,5,0.16100000000000003,0,8,-0.15400000000000003,-5,4,-1,4,-5,6,6,-1,3
0,-1,2,-0.02699999999999997,9,15,0.16199999999999992,7,4,0.14900000000000002,2,-2,0,-1,3,1,-2,-7,14
0,5,4,0.04299999999999998,7,10,0.13299999999999995,-10,-13,0.03500000000000003,-3,0,-3,4,3,0,-5,1,7
0,2,-21,0.139,3,-6,0.32100000000000006,16,12,0.17799999999999994,-9,7,-2,3,1,6,-1,-7,23
0,5,0,0.055999999999999994,2,-8,0.25,-4,-4,-0.03399999999999992,0,4,4,10,-4,0,1,5,8
0,10,13,0.044999999999999984,-3,2,-0.194,1,4,-0.05899999999999994,6,8,14,2,7,-4,-5,-3,18
0,-7,-12,-0.016000000000000014,10,5,0.667,5,10,-0.14100000000000001,-3,0,-3,-6,-1,5,3,-7,1
0,5,3,0.044999999999999984,6,4,0.24100000000000005,3,0,0.15000000000000002,-2,0,-2,7,3,-1,-8,3,19
0,10,9,0.07100000000000001,0,-1,0.025000000000000022,-5,-6,-0.04499999999999993,4,6,10,3,3,2,-1,-1,15
0,8,1,0.09000000000000002,3,1,0.181,6,12,-0.09900000000000009,8,13,21,4,0,-3,2,-5,25
0,11,16,0.04199999999999998,2,-1,0.118,-14,-17,-0.04200000000000004,4,-1,3,3,5,-2,-6,5,10
0,2,-11,0.08300000000000002,0,-2,0.039000000000000035,10,1,0.395,-1,14,13,-8,-6,-3,9,3,14
0,5,-5,0.08700000000000002,3,3,0.07799999999999996,-2,-3,0.018000000000000016,-1,-2,-3,-3,2,7,-1,5,11
0,5,0,0.057999999999999996,3,0,0.167,-3,-5,-0.0,1,2,3,2,-1,0,-1,-2,10
0,10,-5,0.16299999999999992,-1,-6,0.03600000000000003,3,-5,0.17700000000000005,-16,0,-16,5,5,-1,-7,6,22
0,13,6,0.12900000000000006,-1,-5,0.02999999999999997,-8,-14,0.126,-1,9,8,0,3,2,-3,3,17
0,6,-2,0.08600000000000002,-5,-16,0.031000000000000028,2,0,0.09499999999999997,-2,9,7,5,-2,-1,0,-7,9
0,1,4,-0.010000000000000009,0,-1,0.019999999999999962,6,7,0.014999999999999902,2,3,5,4,5,-9,-6,-12,8
0,8,-5,0.15000000000000002,9,9,0.241,-6,-2,-0.264,-8,1,-7,11,3,0,-6,-2,19
0,4,4,0.02799999999999997,-1,-7,0.08899999999999997,2,-1,0.09299999999999997,2,1,3,-4,1,1,-4,1,9
0,7,5,0.06,1,-5,0.13299999999999995,-10,-10,-0.05700000000000005,-5,-9,-14,8,3,5,-4,3,5
0,10,19,0.007000000000000006,-2,6,-0.251,-8,-14,0.11399999999999988,7,0,7,3,9,1,-6,5,10
0,-2,-7,0.02100000000000002,-2,-4,-0.02100000000000002,8,0,0.381,-6,0,-6,3,-5,1,0,-3,2
0,0,-9,0.044999999999999984,2,8,-0.021999999999999964,7,4,0.14900000000000002,-8,-1,-9,6,-1,2,-1,-1,9
0,2,-1,0.031000000000000028,-6,-3,-0.2380000000000001,4,0,0.22199999999999998,-2,2,0,0,-3,5,-1,3,2
0,14,1,0.15600000000000003,1,-3,0.10200000000000004,-2,-2,-0.013000000000000012,0,14,14,-1,0,7,0,6,27
0,4,2,0.040999999999999925,2,2,0.056999999999999995,7,13,-0.1529999999999999,5,5,10,2,-3,-2,2,-8,17
0,3,-23,0.15499999999999997,-8,-13,-0.16399999999999998,12,17,-0.08600000000000008,-9,12,3,0,0,10,4,0,10
0,8,6,0.07400000000000001,1,-6,0.287,-4,-7,0.028000000000000136,-3,3,0,6,6,3,-7,6,13
0,0,-3,0.02100000000000002,3,8,0.063,5,4,0.09500000000000008,-1,-1,-2,6,2,-2,-2,2,8
0,-3,-2,-0.025000000000000022,-2,3,-0.23299999999999998,16,27,-0.20799999999999996,10,0,10,-12,4,2,-2,-10,8
0,-1,-4,0.010000000000000009,3,6,0.04099999999999998,4,10,-0.15899999999999992,-1,-1,-2,9,8,5,-4,-2,5
0,3,0,0.03700000000000003,2,-6,0.24,1,5,-0.122,-5,-3,-8,2,9,-5,-7,-1,9
0,-6,4,-0.10499999999999998,1,7,-0.08999999999999997,12,18,-0.007000000000000006,2,-10,-8,-3,5,-1,-7,-5,1
0,2,-8,0.07800000000000007,5,3,0.18200000000000005,11,17,-0.06000000000000005,6,8,14,3,1,0,1,-4,20
0,3,-2,0.05399999999999994,7,2,0.239,6,8,-0.008999999999999897,1,3,4,11,4,-2,1,0,19
0,-2,-8,0.022000000000000075,5,4,0.137,1,-1,0.10400000000000009,-10,-6,-16,-3,0,6,-2,2,2
0,9,4,0.08700000000000002,2,-2,0.16100000000000003,-3,2,-0.16499999999999992,1,2,3,3,2,-1,-4,0,17
0,-4,0,-0.04899999999999999,6,18,0.04999999999999999,10,11,0.131,2,-9,-7,-3,-1,2,-3,-7,8
0,5,5,0.030000000000000027,3,14,-0.09000000000000002,-5,1,-0.269,6,0,6,5,-2,-3,0,-3,8
0,0,-9,0.06099999999999994,5,7,0.122,-2,2,-0.135,-5,4,-1,5,1,3,0,2,3
0,0,4,-0.023999999999999966,-6,-16,-0.061999999999999944,8,13,-0.15900000000000003,3,-3,0,-6,1,-3,-6,-9,2
0,14,27,0.0030000000000000027,8,8,0.203,-7,-11,0.09600000000000009,10,3,13,14,0,-3,-10,1,29
0,-2,2,-0.03699999999999998,-2,2,-0.15999999999999992,16,13,0.2829999999999999,-3,-3,-6,5,6,1,-9,-10,10
0,2,-4,0.051999999999999935,-1,-6,0.08600000000000002,7,11,-0.08599999999999997,1,-1,0,0,-2,-7,-2,0,10
0,6,16,-0.040000000000000036,-4,-1,-0.15599999999999997,2,1,0.07499999999999996,7,-5,2,1,5,1,-10,0,10
0,2,0,0.02400000000000002,1,5,-0.03500000000000003,15,21,0.136,11,9,20,0,-3,2,3,-8,20
0,7,11,0.02100000000000002,6,7,0.119,-8,-7,-0.11499999999999999,-1,-7,-8,-1,1,0,-6,6,12
0,-2,-11,0.030000000000000027,1,-10,0.24500000000000002,7,10,0.004000000000000115,-2,8,6,1,-3,2,3,-6,4
0,8,11,0.03400000000000003,-2,-4,-0.028000000000000025,-1,-7,0.19300000000000006,1,2,3,-6,0,-2,-4,10,13
0,2,-22,0.14100000000000001,3,-4,0.183,-2,-8,0.16400000000000015,-21,3,-18,0,-3,8,0,6,5
0,2,-13,0.08100000000000002,0,-2,0.03600000000000003,1,0,0.062000000000000055,-6,9,3,6,-1,4,2,-3,5
0,9,-13,0.18400000000000005,6,7,0.19,-6,-4,-0.11199999999999999,-5,13,8,13,-2,0,7,3,18
0,3,-5,0.06400000000000006,3,4,0.10099999999999998,1,-1,0.08100000000000018,2,6,8,4,-3,4,1,-2,10
0,17,16,0.10399999999999993,2,4,0.01699999999999996,-11,-7,-0.238,2,-6,-4,16,11,2,-13,7,25
0,2,-12,0.08600000000000008,0,-10,0.267,5,7,0.020999999999999908,-7,4,-3,14,2,-6,-1,0,9
0,1,-13,0.09400000000000003,0,-17,0.19499999999999995,16,18,0.18599999999999994,-1,8,7,6,5,2,-4,-4,18
0,8,-1,0.09699999999999998,4,9,0.04699999999999993,-10,-13,0.03299999999999992,-1,8,7,13,-5,0,7,8,10
0,5,0,0.05499999999999999,4,12,-0.008000000000000007,0,4,-0.274,3,3,6,2,-5,-3,2,-8,14
0,4,-14,0.13,-4,-11,-0.138,6,7,0.025999999999999912,-6,9,3,7,-1,4,1,-3,10
0,2,-11,0.09800000000000009,1,-2,0.08900000000000002,12,14,0.08299999999999996,0,9,9,-3,0,4,5,-2,17
0,7,12,0.020000000000000018,-1,-2,-0.02100000000000002,-11,-11,-0.135,6,10,16,4,-3,1,-3,9,2
0,-6,1,-0.07300000000000006,2,-1,0.13099999999999998,11,20,-0.16700000000000004,9,0,9,-4,1,-1,-2,-9,1
0,5,-1,0.065,4,3,0.119,-2,-4,0.09899999999999987,-2,5,3,0,0,8,2,7,12
0,3,7,-0.003000000000000058,4,-1,0.26899999999999996,1,-3,0.12,5,2,7,1,3,0,-1,0,11
0,0,0,-0.0,-3,-9,-0.04200000000000001,9,4,0.255,5,11,16,-7,-2,0,3,-4,6
0,3,-19,0.131,10,17,0.20599999999999996,-6,-5,-0.08499999999999996,-12,7,-5,13,-5,4,7,6,10
0,-1,2,-0.022999999999999965,4,10,0.0,-1,-3,0.10499999999999998,-1,-7,-8,1,4,-1,-2,-3,1
0,10,6,0.09899999999999998,2,-9,0.23799999999999996,0,-1,0.03399999999999992,6,16,22,5,-2,1,1,2,22
0,-4,-12,0.01699999999999996,2,6,0.036000000000000004,8,11,0.007999999999999896,0,7,7,-2,-7,-2,11,1,2
0,10,18,0.023000000000000076,1,0,0.067,-19,-24,-0.062000000000000055,4,-4,0,-5,-3,3,0,9,2
0,12,13,0.07900000000000001,0,6,-0.06700000000000006,-6,-10,0.15300000000000002,4,6,10,1,1,0,-4,2,18
0,0,14,-0.09899999999999998,4,2,0.2059999999999999,0,-1,0.050999999999999934,5,-11,-6,7,9,-4,-8,4,4
0,1,-15,0.09500000000000003,10,8,0.32899999999999996,6,11,-0.08999999999999997,-4,4,0,1,0,2,-1,-3,18
0,7,3,0.06300000000000006,0,-6,0.06899999999999998,-5,-12,0.22599999999999998,-3,1,-2,10,2,3,-3,4,9
0,7,0,0.08999999999999997,9,14,0.256,-11,-9,-0.30499999999999994,-4,-1,-5,15,3,3,0,5,12
0,3,0,0.03799999999999998,-2,0,-0.09499999999999995,5,7,-0.006000000000000116,-2,-1,-3,-1,4,1,-7,-7,9
0,15,16,0.07500000000000007,-3,-9,0.02799999999999997,-9,-11,-0.06899999999999995,2,3,5,10,7,-6,-9,4,18
0,7,1,0.08000000000000002,8,5,0.26000000000000006,-3,-6,0.10699999999999998,-1,8,7,13,-1,1,0,2,19
0,6,-7,0.11299999999999999,3,9,0.016000000000000014,2,6,-0.11099999999999999,1,4,5,9,2,8,-1,1,17
0,-4,8,-0.09899999999999992,0,-1,0.02899999999999997,14,17,0.04899999999999993,4,-7,-3,1,6,0,-10,-5,6
0,1,-3,0.02799999999999997,-2,3,-0.21700000000000003,2,4,-0.052000000000000046,0,11,11,1,-5,10,3,-2,2
0,4,-7,0.08699999999999997,1,-8,0.18299999999999997,10,16,-0.09000000000000008,-4,-2,-6,2,8,6,-5,1,19
0,4,-11,0.11499999999999999,-6,-15,-0.02100000000000002,9,9,0.14300000000000002,-6,8,2,3,3,-4,-2,2,11
0,-2,-1,-0.01799999999999996,6,4,0.335,4,2,0.10599999999999998,-2,1,-1,3,-2,1,0,1,6
0,6,0,0.08200000000000002,6,3,0.3,-4,-8,0.06599999999999995,0,7,7,5,-1,-3,2,5,14
0,5,14,-0.01799999999999996,4,8,0.02799999999999997,-7,-11,0.135,5,-4,1,8,5,4,-3,-1,7
0,9,8,0.066,1,-3,0.08900000000000002,-5,-9,0.07700000000000007,6,8,14,1,0,-4,-1,8,14
0,1,15,-0.08200000000000007,6,17,-0.08800000000000002,-3,-1,-0.08999999999999997,9,-5,4,-1,0,-7,-6,-3,5
0,-2,0,-0.024999999999999967,-3,-6,-0.06599999999999995,10,10,0.03599999999999992,6,4,10,-1,-1,2,-1,1,3
0,5,10,0.004000000000000059,-1,-9,0.049000000000000016,-4,-4,-0.06299999999999994,7,2,9,5,1,4,-2,-5,5
0,3,-8,0.07999999999999996,-4,-18,0.14899999999999997,0,1,-0.026999999999999913,-2,6,4,-1,0,8,0,1,2
0,12,13,0.07700000000000001,-2,6,-0.25,-1,3,-0.14800000000000002,16,17,33,0,1,5,3,-1,21
0,0,-14,0.08400000000000002,-3,1,-0.19899999999999995,6,4,0.133,-10,3,-7,-2,3,1,-2,0,3
0,6,1,0.061999999999999944,3,5,0.049000000000000044,1,2,-0.027000000000000024,6,10,16,-5,1,0,3,1,16
0,-1,0,-0.01200000000000001,-1,18,-0.38299999999999995,6,5,0.08599999999999997,4,-1,3,-5,2,0,-3,-4,3
0,-7,-6,-0.05399999999999994,1,6,-0.04999999999999999,18,31,-0.19299999999999995,4,2,6,-5,9,-1,-8,-15,5
0,3,-5,0.066,2,5,0.030000000000000027,0,4,-0.17100000000000004,1,5,6,3,2,4,0,-8,8
0,9,2,0.10100000000000003,1,-1,0.088,0,2,-0.07199999999999995,1,3,4,4,4,1,-4,-1,19
0,5,13,-0.007999999999999952,-1,10,-0.131,2,-4,0.42899999999999994,9,3,12,3,-1,1,-2,-2,11
0,10,3,0.10799999999999993,12,16,0.15600000000000003,-11,-16,0.014000000000000123,-6,7,1,8,1,1,-1,10,21
0,1,2,0.0030000000000000027,2,-4,0.14899999999999997,6,4,0.15800000000000014,4,-1,3,-4,6,-1,-8,0,10
0,-3,-7,0.0019999999999999463,2,3,0.04600000000000004,12,11,0.128,-1,3,2,-1,4,1,0,0,8
0,0,-2,0.01200000000000001,1,1,0.04999999999999999,6,16,-0.16499999999999992,-8,-8,-16,-1,3,-7,-7,-8,7
0,3,4,0.016000000000000014,6,10,0.09100000000000003,-1,-4,0.1309999999999999,-2,0,-2,4,1,3,-3,0,11
0,4,-1,0.050999999999999934,2,-6,0.21000000000000002,0,4,-0.1349999999999999,4,6,10,2,-2,3,4,-1,10
0,9,-13,0.18200000000000005,5,-2,0.263,-7,-6,-0.1140000000000001,-3,13,10,11,-4,7,11,5,16
0,12,8,0.08199999999999996,0,-13,0.2469999999999999,-14,-18,-0.279,3,3,6,1,-1,-8,4,3,10
0,12,3,0.11799999999999994,1,1,0.031000000000000028,-2,-3,0.038000000000000034,-3,6,3,13,3,2,-5,0,23
0,5,-12,0.14199999999999996,-6,-7,-0.14600000000000002,3,4,-0.025000000000000022,-3,11,8,-5,-3,9,5,-7,7
0,9,7,0.06599999999999989,4,2,0.16700000000000004,-11,-12,-0.06099999999999994,-4,0,-4,7,4,2,-5,10,11
0,-3,-5,-0.010000000000000009,6,18,-0.063,5,2,0.15599999999999992,3,10,13,0,-8,1,6,-2,5
0,-3,-17,0.043999999999999984,0,-3,0.03700000000000003,13,15,0.03799999999999992,-2,3,1,5,5,4,1,-7,7
0,5,-1,0.066,5,11,0.006000000000000061,4,-3,0.255,3,4,7,14,0,7,1,2,19
0,5,-7,0.09300000000000003,-11,-13,-0.21500000000000002,6,9,-0.007999999999999896,-5,3,-2,-1,0,1,-1,-6,5
0,6,0,0.07600000000000001,4,6,0.08400000000000002,-6,-7,-0.06099999999999994,-5,3,-2,-2,4,3,0,5,10
0,2,2,0.011999999999999955,3,-1,0.14500000000000002,-4,-2,-0.13500000000000012,2,4,6,7,-7,5,0,-2,3
0,8,5,0.069,3,-6,0.29200000000000004,1,3,-0.07400000000000007,6,6,12,13,0,-2,0,3,20
0,6,9,0.03799999999999998,-6,-15,-0.04999999999999999,-2,0,-0.07099999999999995,-3,-4,-7,0,6,1,-14,-4,4
0,2,2,0.01200000000000001,4,6,0.05899999999999994,0,0,-0.0,0,4,4,-1,-1,-1,-2,0,8
0,-12,-31,0.041000000000000036,1,-1,0.056999999999999995,25,34,-0.052999999999999936,-12,4,-8,-3,-5,-2,4,-16,2
0,-2,-14,0.06699999999999989,6,0,0.261,6,15,-0.32099999999999995,-4,7,3,13,-3,4,1,-4,8
0,0,-5,0.02699999999999997,1,7,-0.04700000000000004,2,-4,0.14800000000000002,-9,2,-7,7,3,4,0,1,3
0,4,-11,0.11000000000000004,3,2,0.10899999999999999,5,3,0.14300000000000002,-3,7,4,-4,4,8,2,2,16
0,3,-12,0.1070000000000001,-5,-3,-0.19700000000000006,6,6,0.05699999999999994,-5,12,7,2,-6,8,3,-2,7
0,0,-5,0.030000000000000027,-7,-10,-0.25,16,19,0.03200000000000003,1,-2,-1,0,4,6,-3,-11,9
0,6,-6,0.12099999999999994,0,-9,0.251,-5,-4,-0.07000000000000006,-3,8,5,2,-2,1,8,1,7
0,4,6,0.016000000000000014,6,9,0.241,-3,-10,0.29000000000000004,-2,2,0,8,4,-4,-6,0,11
0,3,-7,0.07199999999999995,-5,-20,0.134,9,12,0.040999999999999925,2,14,16,0,0,2,2,-2,10
0,3,-3,0.05299999999999999,0,3,-0.08700000000000002,-2,-2,-0.039000000000000035,0,2,2,-1,3,3,-3,0,4
0,4,10,-0.013000000000000012,-3,-5,-0.04999999999999999,7,5,0.18099999999999994,6,-4,2,-9,7,3,-9,-8,12
0,13,-2,0.17099999999999993,5,2,0.26799999999999996,1,4,-0.13,-5,3,-2,4,5,0,-7,-1,32
0,5,-1,0.06800000000000006,-4,-10,-0.01100000000000001,3,1,0.08100000000000007,-3,5,2,4,10,4,0,1,9
0,6,-17,0.15200000000000002,5,2,0.16100000000000003,4,7,-0.07400000000000007,-9,10,1,4,1,2,2,-4,21
0,-2,-4,-0.006000000000000005,3,9,0.0,6,12,-0.09199999999999997,6,6,12,-7,-5,-1,6,-9,5
0,7,-12,0.16000000000000003,-5,-9,-0.07,3,10,-0.11499999999999999,-7,6,-1,7,0,7,1,-3,12
0,12,-1,0.14400000000000002,0,-1,0.020000000000000018,-6,-10,0.22199999999999998,-11,5,-6,5,2,4,-2,4,18
0,7,17,-0.003999999999999948,3,3,0.06899999999999995,-7,-15,0.20299999999999996,-5,-8,-13,-5,5,-1,-15,5,10
0,7,1,0.07700000000000001,3,5,0.068,-3,-4,-0.031000000000000028,-3,-7,-10,5,4,3,-7,0,14
0,2,-2,0.033999999999999975,-2,-15,0.133,4,2,0.13500000000000012,0,10,10,-4,-4,-4,5,-1,6
0,2,15,-0.065,3,4,0.10300000000000004,-2,7,-0.26899999999999996,9,-8,1,-12,5,-4,-5,-5,5
0,9,-5,0.15099999999999997,-7,-19,0.011000000000000065,0,1,-0.07099999999999995,1,11,12,8,-1,5,3,0,11
0,-6,-20,0.04700000000000004,8,15,0.07899999999999996,5,8,-0.0020000000000000018,-3,10,7,5,-6,3,12,-3,1
0,4,4,0.02799999999999997,-2,2,-0.14100000000000001,0,0,-0.0,8,6,14,6,3,0,1,0,6
0,2,-4,0.04600000000000004,3,3,0.08699999999999997,1,1,0.007999999999999896,-1,5,4,-2,-3,-2,2,6,8
0,1,-13,0.08200000000000007,1,-4,0.11700000000000005,7,5,0.21799999999999997,-1,15,14,-4,-4,6,6,-1,10
0,-5,-15,0.015000000000000013,-6,-21,0.08600000000000002,17,23,0.04399999999999993,0,14,14,-4,-5,-1,6,0,1
0,4,2,0.040999999999999925,1,-7,0.182,7,5,0.1349999999999999,0,3,3,0,4,-1,-2,0,16
0,4,5,0.019999999999999962,-2,-4,-0.04200000000000001,3,-1,0.17899999999999994,5,-1,4,4,2,6,-5,3,9
0,11,1,0.14100000000000007,7,7,0.329,-11,-20,0.08600000000000008,-7,3,-4,17,-2,-2,0,11,18
0,4,3,0.02799999999999997,-4,-6,-0.07500000000000001,3,0,0.1309999999999999,3,-2,1,8,6,-2,-5,-2,7
0,5,-10,0.11500000000000005,1,-1,0.04899999999999999,6,4,0.11299999999999988,-4,9,5,2,-1,9,7,1,17
0,7,6,0.05699999999999994,0,6,-0.07399999999999995,2,0,0.133,9,9,18,12,4,4,0,-4,16
0,2,3,0.007000000000000062,7,11,0.25599999999999995,-7,-9,-0.010999999999999899,1,-2,-1,11,-4,-2,0,0,4
0,-2,-7,0.019000000000000017,0,-3,0.052000000000000046,11,12,0.09999999999999998,3,2,5,4,-1,1,3,-10,7
0,1,-7,0.04999999999999999,0,2,-0.04899999999999993,1,2,-0.028000000000000025,5,3,8,9,-2,-3,7,5,3
0,11,-2,0.14300000000000002,2,5,0.01100000000000001,-12,-17,0.06799999999999995,-18,-3,-21,13,7,2,-8,6,12
0,9,-11,0.14200000000000002,-3,-9,-0.030000000000000027,5,3,0.15300000000000002,-5,12,7,-1,0,3,4,-5,20
0,7,5,0.055999999999999994,2,-7,0.19000000000000003,-6,-13,0.15599999999999992,-3,3,0,-1,1,2,0,9,10
0,-2,6,-0.04999999999999999,2,-1,0.07100000000000001,6,10,-0.03200000000000003,8,3,11,6,0,1,-1,-11,4
0,9,6,0.08400000000000002,1,2,0.034999999999999976,-3,-6,0.04599999999999993,2,8,10,7,1,2,-1,6,16
0,2,1,0.018999999999999906,10,15,0.27099999999999996,-2,-6,0.033999999999999975,-2,-5,-7,8,2,11,-2,-4,12
0,2,1,0.01799999999999996,7,3,0.28,-5,-1,-0.253,1,-4,-3,7,1,1,0,1,6
0,-1,-4,0.007999999999999952,7,6,0.22699999999999998,1,4,-0.135,4,5,9,2,-3,1,4,-3,6
0,5,11,0.002999999999999947,3,9,-0.07100000000000001,-2,-1,-0.08799999999999997,8,2,10,3,5,-2,-2,4,11
0,4,-1,0.05099999999999999,3,-2,0.15399999999999997,-7,-7,-0.09299999999999997,-1,1,0,2,0,-1,2,0,4
0,9,12,0.04400000000000004,5,11,0.024999999999999967,-10,-6,-0.25,4,1,5,6,6,0,-5,-5,13
0,3,-4,0.06,5,4,0.15900000000000003,13,15,0.09399999999999986,0,8,8,7,-2,3,-4,-8,24
